Serial_Number,Power,Flow,Volume,ReturnTemperature,FlowTemperature,MWH,DateTime,Minute,Hour,Day,Month,Year
80074580,6.9,1693.0,14287.2,63.54,67.14,60.91,2020-02-13 14:54:20,60,14,13,2,2020
80092945,7.3,1296.0,21144.1,58.66,63.6,182.28,2020-02-13 14:58:26,60,14,13,2,2020
80074581,0.2,5968.0,19103.1,67.09,67.11,1.11,2020-02-13 15:05:38,15,15,13,2,2020
71438771,7.8,1343.0,3714.5,61.16,66.26,17.12,2020-02-13 15:12:07,15,15,13,2,2020
80092948,14.7,6605.0,64568.9,64.05,66.0,122.33,2020-02-13 15:18:46,30,15,13,2,2020
71477357,4.0,694.0,6829.4,60.31,65.48,37.91,2020-02-13 15:22:11,30,15,13,2,2020
80074580,9.1,1806.0,14288.1,63.64,68.06,60.91,2020-02-13 15:24:20,30,15,13,2,2020
80092945,10.3,1377.0,21144.9,58.5,64.17,182.29,2020-02-13 15:28:26,30,15,13,2,2020
71438771,5.6,1275.0,3715.2,63.15,66.48,17.12,2020-02-13 15:42:07,45,15,13,2,2020
80074581,0.9,6087.0,19107.6,68.12,68.23,1.11,2020-02-13 15:50:38,60,15,13,2,2020
71477357,4.5,685.0,6829.7,60.87,66.57,37.91,2020-02-13 15:52:11,60,15,13,2,2020
71477358,4.7,661.0,5708.0,61.8,67.97,54.71,2020-02-13 15:55:17,60,15,13,2,2020
71438771,7.3,1291.0,3715.5,62.27,67.22,17.13,2020-02-13 15:57:07,60,15,13,2,2020
80074580,6.7,1797.0,14289.4,64.91,68.25,60.92,2020-02-13 16:09:20,15,16,13,2,2020
71477358,34.7,1254.0,5708.2,44.56,68.65,54.71,2020-02-13 16:10:17,15,16,13,2,2020
80092945,73.2,3442.0,21146.6,45.75,65.54,182.31,2020-02-13 16:13:26,15,16,13,2,2020
80074581,429497000.0,6140.0,19110.7,66.29,66.2,1.11,2020-02-13 16:20:38,30,16,13,2,2020
71438771,5.1,1277.0,3716.1,61.53,65.26,17.13,2020-02-13 16:27:07,30,16,13,2,2020
80092948,13.6,5748.0,64577.1,63.87,65.98,122.36,2020-02-13 16:33:46,45,16,13,2,2020
80074581,429497000.0,5445.0,19112.2,65.41,65.11,1.11,2020-02-13 16:35:38,45,16,13,2,2020
71477357,3.9,648.0,6830.2,59.83,64.95,37.92,2020-02-13 16:37:11,45,16,13,2,2020
80074580,9.8,1955.0,14290.3,60.3,64.5,60.93,2020-02-13 16:39:20,45,16,13,2,2020
71477358,2.6,573.0,5708.6,60.67,64.94,54.72,2020-02-13 16:40:17,45,16,13,2,2020
80074580,12.1,1861.0,14290.8,60.68,66.26,60.93,2020-02-13 16:54:20,60,16,13,2,2020
80092945,16.6,2587.0,21148.7,57.89,63.49,182.34,2020-02-13 16:58:26,60,16,13,2,2020
80074581,429497000.0,5625.0,19115.0,65.92,65.84,1.11,2020-02-13 17:05:38,15,17,13,2,2020
71438771,5.5,1212.0,3717.1,60.9,64.87,17.13,2020-02-13 17:12:07,15,17,13,2,2020
80074581,0.3,5101.0,19116.4,65.08,65.16,1.11,2020-02-13 17:20:38,30,17,13,2,2020
71477357,12.1,1030.0,6830.8,52.83,64.05,37.92,2020-02-13 17:22:11,30,17,13,2,2020
80074580,15.2,1988.0,14291.8,57.66,64.66,60.93,2020-02-13 17:24:20,30,17,13,2,2020
71477358,3.7,598.0,5709.1,59.42,64.8,54.72,2020-02-13 17:25:16,30,17,13,2,2020
80092945,62.2,5037.0,21150.4,49.89,61.75,182.35,2020-02-13 17:28:25,30,17,13,2,2020
71438771,7.1,1144.0,3717.7,55.13,61.07,17.14,2020-02-13 17:42:07,45,17,13,2,2020
80092945,22.5,5292.0,21151.7,56.59,60.28,182.36,2020-02-13 17:43:25,45,17,13,2,2020
80074581,1.3,4857.0,19118.9,61.91,62.13,1.11,2020-02-13 17:50:38,60,17,13,2,2020
71477357,5.9,1373.0,6831.5,56.92,60.83,37.93,2020-02-13 17:52:11,60,17,13,2,2020
71477358,31.6,1332.0,5709.4,40.76,61.91,54.72,2020-02-13 17:55:16,60,17,13,2,2020
71438771,5.0,1132.0,3718.0,57.87,60.81,17.14,2020-02-13 17:57:07,60,17,13,2,2020
80092948,22.6,5348.0,64586.2,56.74,60.44,122.4,2020-02-13 18:03:46,15,18,13,2,2020
80074580,11.0,2168.0,14293.4,56.63,61.01,60.94,2020-02-13 18:09:20,15,18,13,2,2020
71477358,9.1,1207.0,5709.7,54.13,60.64,54.73,2020-02-13 18:10:16,15,18,13,2,2020
80092945,36.9,6222.0,21154.6,54.28,59.55,182.38,2020-02-13 18:13:26,15,18,13,2,2020
71438771,4.9,1166.0,3718.5,56.45,59.87,17.14,2020-02-13 18:27:07,30,18,13,2,2020
80074581,4.6,4529.0,19122.4,65.96,66.84,1.11,2020-02-13 18:35:38,45,18,13,2,2020
71477357,11.3,1340.0,6832.6,54.69,63.25,37.93,2020-02-13 18:37:11,45,18,13,2,2020
80074580,24.3,2206.0,14294.4,56.81,66.41,60.95,2020-02-13 18:39:20,45,18,13,2,2020
71477358,13.7,1219.0,5710.2,57.1,66.32,54.73,2020-02-13 18:40:17,45,18,13,2,2020
80092945,46.5,6968.0,21157.9,58.23,63.58,182.41,2020-02-13 18:43:26,45,18,13,2,2020
80074580,13.2,2223.0,14295.0,60.4,65.62,60.96,2020-02-13 18:54:20,60,18,13,2,2020
80074581,429497000.0,4747.0,19124.7,63.97,63.82,1.11,2020-02-13 19:05:38,15,19,13,2,2020
71477357,5.9,1452.0,6833.3,59.86,63.45,37.93,2020-02-13 19:07:11,15,19,13,2,2020
71477358,24.6,1222.0,5710.8,45.4,62.63,54.74,2020-02-13 19:10:17,15,19,13,2,2020
71438771,3.2,1212.0,3719.4,59.42,62.01,17.15,2020-02-13 19:12:07,15,19,13,2,2020
71477357,8.1,1437.0,6833.7,59.44,64.36,37.94,2020-02-13 19:22:11,30,19,13,2,2020
80074580,15.9,2199.0,14296.1,59.53,65.77,60.96,2020-02-13 19:24:20,30,19,13,2,2020
71477358,3.2,496.0,5710.9,59.6,65.25,54.74,2020-02-13 19:25:17,30,19,13,2,2020
80092945,26.5,4245.0,21162.7,58.36,63.26,182.44,2020-02-13 19:28:26,30,19,13,2,2020
71438771,8.8,2048.0,3720.3,59.97,63.74,17.15,2020-02-13 19:42:07,45,19,13,2,2020
80092948,47.8,5701.0,64595.5,55.07,62.42,122.46,2020-02-13 19:48:46,60,19,13,2,2020
80074581,429497000.0,4542.0,19128.2,62.66,62.48,1.11,2020-02-13 19:50:38,60,19,13,2,2020
71477357,5.9,1522.0,6834.4,58.65,61.99,37.94,2020-02-13 19:52:11,60,19,13,2,2020
80074580,14.1,2244.0,14297.2,57.31,62.86,60.97,2020-02-13 19:54:20,60,19,13,2,2020
71477358,2.3,492.0,5711.3,57.43,61.79,54.74,2020-02-13 19:55:17,60,19,13,2,2020
80092948,51.6,5628.0,64597.0,54.54,62.34,122.47,2020-02-13 20:03:46,15,20,13,2,2020
80074580,18.1,2174.0,14297.7,58.83,66.05,60.97,2020-02-13 20:09:20,15,20,13,2,2020
80092945,26.4,4086.0,21166.0,57.56,63.18,182.46,2020-02-13 20:13:26,15,20,13,2,2020
80074581,429497000.0,5076.0,19130.5,65.19,65.03,1.11,2020-02-13 20:20:38,30,20,13,2,2020
71477357,7.1,1629.0,6835.2,60.71,64.38,37.94,2020-02-13 20:22:11,30,20,13,2,2020
71477358,3.7,588.0,5711.5,58.19,63.64,54.75,2020-02-13 20:25:17,30,20,13,2,2020
71438771,3.7,1285.0,3721.6,60.0,62.5,17.16,2020-02-13 20:27:07,30,20,13,2,2020
80092948,50.9,7028.0,64600.3,56.06,62.51,122.49,2020-02-13 20:33:47,45,20,13,2,2020
80074580,8.7,2113.0,14298.8,58.35,62.01,60.98,2020-02-13 20:39:20,45,20,13,2,2020
71477358,3.3,568.0,5711.7,56.53,61.8,54.75,2020-02-13 20:40:17,45,20,13,2,2020
80092945,42.5,4090.0,21167.7,50.35,59.76,182.47,2020-02-13 20:43:26,45,20,13,2,2020
71438771,7.0,1232.0,3722.3,57.6,63.06,17.16,2020-02-13 20:57:07,60,20,13,2,2020
80074581,0.1,4740.0,19134.3,65.08,65.15,1.11,2020-02-13 21:05:38,15,21,13,2,2020
71477357,6.6,1464.0,6836.3,60.32,64.2,37.95,2020-02-13 21:07:11,15,21,13,2,2020
80074580,16.7,2167.0,14299.9,59.04,65.62,60.99,2020-02-13 21:09:19,15,21,13,2,2020
80092945,27.7,4500.0,21170.0,58.23,63.48,182.5,2020-02-13 21:13:25,15,21,13,2,2020
71438771,4.1,1162.0,3722.9,60.97,64.23,17.16,2020-02-13 21:27:07,30,21,13,2,2020
80092945,48.5,4590.0,21171.2,54.3,62.99,182.51,2020-02-13 21:28:25,30,21,13,2,2020
80074581,0.3,5513.0,19136.9,65.27,65.32,1.11,2020-02-13 21:35:38,45,21,13,2,2020
71477357,7.4,1677.0,6837.1,60.1,64.13,37.95,2020-02-13 21:37:11,45,21,13,2,2020
71477358,7.3,703.0,5712.6,56.12,65.37,54.76,2020-02-13 21:40:16,45,21,13,2,2020
71438771,7.9,1179.0,3723.2,60.35,63.91,17.16,2020-02-13 21:42:07,45,21,13,2,2020
80074580,8.8,2040.0,14301.4,58.31,62.23,61.0,2020-02-13 21:54:19,60,21,13,2,2020
71477358,23.0,1285.0,5712.7,45.59,61.86,54.76,2020-02-13 21:55:16,60,21,13,2,2020
80092945,17.1,3772.0,21173.3,56.32,60.17,182.52,2020-02-13 21:58:25,60,21,13,2,2020
80074581,0.1,5441.0,19139.6,61.88,61.88,1.11,2020-02-13 22:05:38,15,22,13,2,2020
71438771,2.5,653.0,3723.9,56.32,60.52,17.17,2020-02-13 22:12:07,15,22,13,2,2020
80074581,429497000.0,5777.0,19141.0,62.26,62.16,1.11,2020-02-13 22:20:38,30,22,13,2,2020
71477357,6.0,1709.0,6838.4,58.25,61.31,37.96,2020-02-13 22:22:11,30,22,13,2,2020
80074580,7.5,1863.0,14302.4,59.26,62.95,61.0,2020-02-13 22:24:19,30,22,13,2,2020
71477358,3.2,578.0,5713.0,57.04,62.05,54.76,2020-02-13 22:25:16,30,22,13,2,2020
80092945,14.7,2160.0,21175.0,54.55,60.52,182.53,2020-02-13 22:28:25,30,22,13,2,2020
71438771,2.7,642.0,3724.2,57.59,62.18,17.17,2020-02-13 22:42:07,45,22,13,2,2020
80074581,0.1,5851.0,19144.0,63.82,63.84,1.11,2020-02-13 22:50:38,60,22,13,2,2020
71477357,3.5,946.0,6838.9,59.05,62.38,37.96,2020-02-13 22:52:11,60,22,13,2,2020
71477358,27.7,1391.0,5713.4,48.62,63.82,54.77,2020-02-13 22:55:16,60,22,13,2,2020
71438771,3.3,660.0,3724.4,58.36,62.67,17.17,2020-02-13 22:57:07,60,22,13,2,2020
80074580,7.4,1796.0,14303.8,60.87,64.36,61.01,2020-02-13 23:09:19,15,23,13,2,2020
71477358,2.9,585.0,5713.7,58.88,63.32,54.77,2020-02-13 23:10:16,15,23,13,2,2020
80092945,7.9,1544.0,21176.4,57.19,61.67,182.54,2020-02-13 23:13:25,15,23,13,2,2020
71438771,3.1,630.0,3724.7,58.66,62.36,17.17,2020-02-13 23:27:06,30,23,13,2,2020
80074581,0.5,5791.0,19148.4,62.89,62.98,1.11,2020-02-13 23:35:38,45,23,13,2,2020
71477357,3.6,932.0,6839.7,58.41,61.04,37.96,2020-02-13 23:37:11,45,23,13,2,2020
80074580,7.9,1846.0,14304.7,58.91,62.61,61.01,2020-02-13 23:39:19,45,23,13,2,2020
71477358,3.5,586.0,5714.1,57.59,62.8,54.77,2020-02-13 23:40:16,45,23,13,2,2020
80074580,6.5,1622.0,14305.1,60.14,63.66,61.02,2020-02-13 23:54:19,60,23,13,2,2020
80092945,9.7,1555.0,21177.7,55.55,61.06,182.55,2020-02-13 23:58:25,60,23,13,2,2020
80074581,0.1,5743.0,19151.3,62.81,62.89,1.11,2020-02-14 00:05:38,15,0,14,2,2020
71477357,3.4,936.0,6840.2,58.73,61.84,37.97,2020-02-14 00:07:11,15,0,14,2,2020
71438771,2.3,640.0,3725.2,58.7,62.05,17.17,2020-02-14 00:12:07,15,0,14,2,2020
80074581,0.1,5690.0,19152.7,63.53,63.54,1.11,2020-02-14 00:20:38,30,0,14,2,2020
71477357,3.5,939.0,6840.4,58.39,61.89,37.97,2020-02-14 00:22:11,30,0,14,2,2020
80074580,7.9,1617.0,14305.9,59.59,64.06,61.02,2020-02-14 00:24:19,30,0,14,2,2020
71477358,18.5,1406.0,5714.6,52.82,63.39,54.78,2020-02-14 00:25:16,30,0,14,2,2020
71438771,3.7,654.0,3725.5,58.3,63.25,17.17,2020-02-14 00:42:07,45,0,14,2,2020
80092945,17.4,2389.0,21179.2,56.45,62.74,182.56,2020-02-14 00:43:25,45,0,14,2,2020
80074581,0.0,5851.0,19155.6,64.14,64.17,1.11,2020-02-14 00:50:38,60,0,14,2,2020
71477357,4.1,944.0,6840.9,59.68,63.42,37.97,2020-02-14 00:52:11,60,0,14,2,2020
71477358,2.9,595.0,5715.2,59.63,64.0,54.78,2020-02-14 00:55:16,60,0,14,2,2020
71438771,2.5,654.0,3725.7,59.74,63.35,17.18,2020-02-14 00:57:07,60,0,14,2,2020
80074580,5.6,1558.0,14307.1,63.69,66.9,61.02,2020-02-14 01:09:19,15,1,14,2,2020
80092945,8.6,1560.0,21180.1,59.13,64.01,182.57,2020-02-14 01:13:25,15,1,14,2,2020
80074581,0.4,5861.0,19158.6,66.76,66.82,1.11,2020-02-14 01:20:38,30,1,14,2,2020
71438771,3.9,655.0,3726.0,59.98,65.33,17.18,2020-02-14 01:27:06,30,1,14,2,2020
80074581,0.1,5880.0,19160.0,65.98,66.04,1.11,2020-02-14 01:35:38,45,1,14,2,2020
71477357,4.0,933.0,6841.6,61.27,65.02,37.97,2020-02-14 01:37:11,45,1,14,2,2020
80074580,4.3,1549.0,14307.9,64.42,66.89,61.03,2020-02-14 01:39:19,45,1,14,2,2020
71477358,3.8,601.0,5715.7,60.22,65.92,54.78,2020-02-14 01:40:16,45,1,14,2,2020
71438771,2.2,598.0,3726.3,61.9,64.94,17.18,2020-02-14 01:57:06,60,1,14,2,2020
80092945,40.0,2367.0,21181.3,49.34,63.72,182.58,2020-02-14 01:58:25,60,1,14,2,2020
80074581,0.2,5872.0,19163.0,65.24,65.29,1.11,2020-02-14 02:05:38,15,2,14,2,2020
71477357,3.8,935.0,6842.1,60.57,64.15,37.97,2020-02-14 02:07:11,15,2,14,2,2020
71477358,4.4,625.0,5716.0,58.76,65.11,54.79,2020-02-14 02:10:16,15,2,14,2,2020
71438771,2.0,609.0,3726.5,60.54,63.55,17.18,2020-02-14 02:12:06,15,2,14,2,2020
71477358,16.1,1423.0,5716.3,56.43,65.5,54.79,2020-02-14 02:25:16,30,2,14,2,2020
80092945,27.0,3024.0,21182.6,55.56,63.11,182.59,2020-02-14 02:28:25,30,2,14,2,2020
71438771,2.6,595.0,3726.8,59.78,63.63,17.18,2020-02-14 02:42:06,45,2,14,2,2020
80074581,0.5,5851.0,19167.4,66.21,66.28,1.11,2020-02-14 02:50:38,60,2,14,2,2020
71477357,4.7,911.0,6842.8,59.78,64.44,37.98,2020-02-14 02:52:11,60,2,14,2,2020
80074580,11.9,1691.0,14309.9,60.78,66.63,61.04,2020-02-14 02:54:19,60,2,14,2,2020
71477358,3.7,605.0,5716.7,60.83,66.25,54.79,2020-02-14 02:55:16,60,2,14,2,2020
80074580,8.2,1792.0,14310.4,61.7,65.52,61.04,2020-02-14 03:09:19,15,3,14,2,2020
80092945,13.7,2291.0,21184.2,57.73,62.84,182.6,2020-02-14 03:13:25,15,3,14,2,2020
80074581,0.6,5845.0,19170.3,65.84,65.93,1.11,2020-02-14 03:20:38,30,3,14,2,2020
71477357,4.5,926.0,6843.2,59.68,63.99,37.98,2020-02-14 03:22:11,30,3,14,2,2020
71438771,9.5,702.0,3727.2,50.85,64.66,17.18,2020-02-14 03:27:06,30,3,14,2,2020
71477357,5.1,939.0,6843.5,60.49,65.25,37.98,2020-02-14 03:37:11,45,3,14,2,2020
80074580,6.1,1666.0,14311.2,64.05,67.29,61.04,2020-02-14 03:39:19,45,3,14,2,2020
71477358,4.1,618.0,5717.2,60.78,66.63,54.8,2020-02-14 03:40:16,45,3,14,2,2020
71438771,4.5,706.0,3727.6,59.69,65.75,17.18,2020-02-14 03:57:07,60,3,14,2,2020
80092945,39.0,3477.0,21186.0,55.59,64.65,182.62,2020-02-14 03:58:25,60,3,14,2,2020
80074581,0.6,5760.0,19174.6,66.44,66.55,1.11,2020-02-14 04:05:38,15,4,14,2,2020
71477357,4.0,871.0,6843.9,60.86,64.92,37.98,2020-02-14 04:07:11,15,4,14,2,2020
71438771,3.1,603.0,3727.8,60.98,65.56,17.19,2020-02-14 04:12:07,15,4,14,2,2020
80074580,7.5,1719.0,14312.6,64.09,68.0,61.05,2020-02-14 04:24:20,30,4,14,2,2020
80092945,12.4,1813.0,21187.2,59.24,65.22,182.63,2020-02-14 04:28:25,30,4,14,2,2020
80074581,0.5,5841.0,19177.5,68.61,68.68,1.11,2020-02-14 04:35:38,45,4,14,2,2020
71477357,4.9,879.0,6844.3,61.47,66.52,37.99,2020-02-14 04:37:11,45,4,14,2,2020
71438771,3.3,591.0,3728.1,62.08,66.98,17.19,2020-02-14 04:42:07,45,4,14,2,2020
80074581,0.6,5809.0,19179.0,68.97,69.1,1.11,2020-02-14 04:50:38,60,4,14,2,2020
71477357,4.9,866.0,6844.5,62.17,67.29,37.99,2020-02-14 04:52:11,60,4,14,2,2020
80074580,8.9,1705.0,14313.4,64.72,69.47,61.05,2020-02-14 04:54:20,60,4,14,2,2020
71477358,3.9,600.0,5718.5,63.1,68.95,54.81,2020-02-14 04:55:16,60,4,14,2,2020
80092945,32.4,2562.0,21188.2,56.15,66.59,182.64,2020-02-14 04:58:25,60,4,14,2,2020
71438771,2.3,582.0,3728.4,62.58,66.11,17.19,2020-02-14 05:12:06,15,5,14,2,2020
80092945,19.9,1800.0,21188.8,55.68,65.61,182.64,2020-02-14 05:13:25,15,5,14,2,2020
80074581,429497000.0,5842.0,19181.9,68.42,68.44,1.11,2020-02-14 05:20:37,30,5,14,2,2020
71477357,5.1,870.0,6845.0,61.97,67.11,37.99,2020-02-14 05:22:10,30,5,14,2,2020
71477358,4.1,612.0,5718.8,62.25,68.29,54.81,2020-02-14 05:25:16,30,5,14,2,2020
71438771,2.5,557.0,3728.5,62.97,66.86,17.19,2020-02-14 05:27:06,30,5,14,2,2020
80074580,5.5,1642.0,14314.6,63.3,66.13,61.06,2020-02-14 05:39:19,45,5,14,2,2020
71477358,10.9,1431.0,5719.1,60.38,66.56,54.82,2020-02-14 05:40:16,45,5,14,2,2020
80092945,30.0,3048.0,21189.9,55.28,63.88,182.65,2020-02-14 05:43:25,45,5,14,2,2020
71438771,3.8,614.0,3728.8,60.41,65.87,17.19,2020-02-14 05:57:06,60,5,14,2,2020
80074581,429497000.0,5891.0,19186.3,66.89,66.82,1.11,2020-02-14 06:05:38,15,6,14,2,2020
71477357,4.2,875.0,6845.6,61.46,65.63,37.99,2020-02-14 06:07:10,15,6,14,2,2020
80074580,7.7,1721.0,14315.5,63.21,67.13,61.06,2020-02-14 06:09:19,15,6,14,2,2020
71477358,3.7,614.0,5719.5,61.22,66.58,54.82,2020-02-14 06:10:16,15,6,14,2,2020
80074580,6.9,1676.0,14315.9,64.15,68.01,61.06,2020-02-14 06:24:19,30,6,14,2,2020
80092945,23.4,1614.0,21191.3,53.47,65.08,182.66,2020-02-14 06:28:25,30,6,14,2,2020
71477357,0.0,0.0,6845.8,57.89,62.56,37.99,2020-02-14 06:37:10,45,6,14,2,2020
71438771,2.9,617.0,3729.2,61.05,65.5,17.19,2020-02-14 06:42:06,45,6,14,2,2020
80074581,429497000.0,5945.0,19190.7,67.34,67.21,1.11,2020-02-14 06:50:38,60,6,14,2,2020
71477357,0.0,0.0,6845.8,55.59,64.11,37.99,2020-02-14 06:52:11,60,6,14,2,2020
80074580,8.1,1749.0,14316.8,64.02,67.95,61.07,2020-02-14 06:54:19,60,6,14,2,2020
71477358,16.7,2222.0,5720.5,60.54,67.1,54.83,2020-02-14 06:55:16,60,6,14,2,2020
80092945,17.2,2412.0,21192.3,58.95,65.16,182.67,2020-02-14 06:58:25,60,6,14,2,2020
80074581,0.0,5710.0,19192.1,67.49,67.5,1.11,2020-02-14 07:05:38,15,7,14,2,2020
71477357,0.1,6.0,6845.9,48.35,62.34,37.99,2020-02-14 07:07:11,15,7,14,2,2020
71477358,19.1,2261.0,5721.2,60.77,67.32,54.84,2020-02-14 07:10:15,15,7,14,2,2020
71438771,2.8,587.0,3729.5,61.4,65.77,17.2,2020-02-14 07:12:06,15,7,14,2,2020
80074580,7.3,1709.0,14317.6,63.5,67.29,61.07,2020-02-14 07:24:19,30,7,14,2,2020
71477358,11.3,2159.0,5721.9,61.57,66.24,54.84,2020-02-14 07:25:15,30,7,14,2,2020
80092945,47.0,3225.0,21193.8,51.45,64.65,182.69,2020-02-14 07:28:25,30,7,14,2,2020
71438771,1.5,582.0,3729.8,61.99,64.27,17.2,2020-02-14 07:42:06,45,7,14,2,2020
80074581,0.2,6047.0,19196.6,66.13,66.14,1.11,2020-02-14 07:50:37,60,7,14,2,2020
71477357,0.6,16.0,6845.9,27.69,61.57,37.99,2020-02-14 07:52:10,60,7,14,2,2020
71477358,26.0,1515.0,5722.6,51.2,66.02,54.85,2020-02-14 07:55:16,60,7,14,2,2020
71438771,4.3,641.0,3730.0,58.81,64.68,17.2,2020-02-14 07:57:06,60,7,14,2,2020
80092948,44.0,6230.0,64670.4,59.24,65.25,122.69,2020-02-14 08:03:45,15,8,14,2,2020
80074580,11.1,1876.0,14318.9,60.13,65.13,61.08,2020-02-14 08:09:19,15,8,14,2,2020
71477358,16.3,2057.0,5723.1,59.06,65.27,54.85,2020-02-14 08:10:15,15,8,14,2,2020
80092945,24.2,3631.0,21196.0,57.08,62.82,182.71,2020-02-14 08:13:25,15,8,14,2,2020
71438771,17.4,911.0,3730.3,46.64,63.79,17.2,2020-02-14 08:27:06,30,8,14,2,2020
80092948,24.5,6685.0,64673.8,61.56,64.73,122.71,2020-02-14 08:33:46,45,8,14,2,2020
80074581,429497000.0,5653.0,19200.8,64.98,64.82,1.11,2020-02-14 08:35:37,45,8,14,2,2020
71477357,14.4,427.0,6846.0,32.09,63.71,38.0,2020-02-14 08:37:10,45,8,14,2,2020
80074580,10.5,1907.0,14319.9,60.72,65.45,61.08,2020-02-14 08:39:19,45,8,14,2,2020
71477358,28.7,1390.0,5723.7,47.0,64.94,54.86,2020-02-14 08:40:16,45,8,14,2,2020
80092945,72.3,3577.0,21197.6,46.1,62.93,182.73,2020-02-14 08:43:25,45,8,14,2,2020
80074580,12.4,1845.0,14320.3,60.64,66.57,61.09,2020-02-14 08:54:19,60,8,14,2,2020
80092945,55.4,3811.0,21198.5,51.72,63.59,182.74,2020-02-14 08:58:25,60,8,14,2,2020
80074581,429497000.0,5347.0,19203.4,63.9,63.96,1.11,2020-02-14 09:05:37,15,9,14,2,2020
71477357,4.8,864.0,6846.4,59.0,63.45,38.01,2020-02-14 09:07:10,15,9,14,2,2020
71477358,3.4,614.0,5724.3,59.45,64.28,54.86,2020-02-14 09:10:16,15,9,14,2,2020
71438771,1.5,550.0,3730.7,60.48,63.06,17.2,2020-02-14 09:12:06,15,9,14,2,2020
80074580,12.3,1983.0,14321.3,57.81,63.17,61.09,2020-02-14 09:24:19,30,9,14,2,2020
71477358,2.8,612.0,5724.5,58.92,63.08,54.86,2020-02-14 09:25:16,30,9,14,2,2020
80092945,12.4,3118.0,21200.2,57.21,60.73,182.75,2020-02-14 09:28:25,30,9,14,2,2020
71438771,2.9,565.0,3731.1,58.55,62.91,17.21,2020-02-14 09:42:06,45,9,14,2,2020
80074581,0.0,5259.0,19207.4,64.57,64.61,1.11,2020-02-14 09:50:38,60,9,14,2,2020
71477357,5.4,824.0,6847.0,57.93,63.51,38.01,2020-02-14 09:52:10,60,9,14,2,2020
80074580,11.1,2007.0,14322.3,60.14,64.94,61.1,2020-02-14 09:54:19,60,9,14,2,2020
71477358,3.5,597.0,5724.8,59.35,64.63,54.86,2020-02-14 09:55:16,60,9,14,2,2020
80074580,12.1,2014.0,14322.8,59.3,64.68,61.1,2020-02-14 10:09:19,15,10,14,2,2020
80074581,0.4,5207.0,19210.0,64.92,64.9,1.11,2020-02-14 10:20:38,30,10,14,2,2020
71477357,31.9,792.0,6847.3,27.61,62.9,38.01,2020-02-14 10:22:11,30,10,14,2,2020
80074580,15.2,2012.0,14323.3,58.14,64.75,61.11,2020-02-14 10:24:19,30,10,14,2,2020
71477358,4.4,644.0,5725.1,58.33,64.28,54.87,2020-02-14 10:25:16,30,10,14,2,2020
80074580,17.0,2086.0,14323.8,57.83,64.7,61.11,2020-02-14 10:39:19,45,10,14,2,2020
80092945,34.8,4776.0,21205.7,55.95,61.93,182.8,2020-02-14 10:43:25,45,10,14,2,2020
80074581,0.3,5337.0,19212.5,64.84,64.85,1.11,2020-02-14 10:50:38,60,10,14,2,2020
71477357,4.6,761.0,6847.7,57.68,63.14,38.02,2020-02-14 10:52:11,60,10,14,2,2020
71477358,10.5,1363.0,5725.7,58.1,64.86,54.87,2020-02-14 10:55:16,60,10,14,2,2020
71438771,5.1,1167.0,3732.0,60.06,63.89,17.21,2020-02-14 10:57:06,60,10,14,2,2020
71477357,5.0,764.0,6847.9,57.95,63.72,38.02,2020-02-14 11:07:11,15,11,14,2,2020
80074580,13.6,1987.0,14324.7,59.29,65.23,61.12,2020-02-14 11:09:19,15,11,14,2,2020
71477358,3.5,624.0,5726.0,60.18,65.02,54.88,2020-02-14 11:10:16,15,11,14,2,2020
80092945,18.2,2533.0,21207.8,56.46,62.45,182.81,2020-02-14 11:13:25,15,11,14,2,2020
71438771,5.4,1159.0,3732.7,61.1,65.21,17.22,2020-02-14 11:27:06,30,11,14,2,2020
71477357,4.9,753.0,6848.3,59.89,65.76,38.02,2020-02-14 11:37:11,45,11,14,2,2020
80074580,12.0,1923.0,14325.7,62.35,67.89,61.12,2020-02-14 11:39:19,45,11,14,2,2020
71477358,26.1,1459.0,5726.4,53.56,67.94,54.88,2020-02-14 11:40:16,45,11,14,2,2020
80074580,9.8,1828.0,14326.2,63.11,67.73,61.13,2020-02-14 11:54:19,60,11,14,2,2020
80092945,20.6,2880.0,21210.2,58.8,64.76,182.84,2020-02-14 11:58:25,60,11,14,2,2020
71477357,4.6,740.0,6848.6,60.69,66.28,38.02,2020-02-14 12:07:11,15,12,14,2,2020
71438771,9.3,1115.0,3733.5,61.08,67.47,17.22,2020-02-14 12:12:06,15,12,14,2,2020
80074581,0.3,5631.0,19220.6,66.91,66.95,1.11,2020-02-14 12:20:38,30,12,14,2,2020
80074580,10.9,1911.0,14327.1,63.65,68.57,61.13,2020-02-14 12:24:19,30,12,14,2,2020
71477358,6.0,572.0,5727.2,58.38,67.33,54.89,2020-02-14 12:25:16,30,12,14,2,2020
80092945,31.9,3564.0,21212.0,57.85,65.42,182.86,2020-02-14 12:28:26,30,12,14,2,2020
80074580,12.1,1927.0,14327.6,62.62,67.96,61.13,2020-02-14 12:39:19,45,12,14,2,2020
80092945,20.6,3579.0,21212.9,59.94,64.92,182.87,2020-02-14 12:43:25,45,12,14,2,2020
80074581,0.1,5857.0,19223.4,67.8,67.82,1.11,2020-02-14 12:50:38,60,12,14,2,2020
71477357,4.2,735.0,6849.2,61.1,66.04,38.03,2020-02-14 12:52:11,60,12,14,2,2020
71438771,7.6,1132.0,3734.4,60.98,66.61,17.23,2020-02-14 12:57:06,60,12,14,2,2020
